6045903 98589 98636 98666 98666 98659 98641 98651 98648 98651 98652 98647 98641 98658 98638 98640 98620 98658 98650 98628 98637 98651 98635 98650 98648 98654 98649 98639 98738 98629 98617 98650 98625 98617 98600 98570 150.00 
6045913 98582 98636 98677 98660 98676 98646 98650 98647 98659 98644 98648 98645 98654 98638 98634 98624 98661 98652 98630 98643 98654 98638 98649 98643 98652 98649 98635 98737 98635 98619 98655 98625 98617 98600 98570 150.00 
6045923 98580 98633 98669 98660 98673 98643 98653 98646 98644 98644 98642 98641 98657 98638 98631 98620 98664 98650 98631 98644 98646 98641 98642 98642 98653 98649 98632 98735 98630 98619 98655 98625 98617 98600 98570 150.00 
6045933 98573 98636 98670 98665 98671 98646 98660 98646 98655 98649 98643 98639 98657 98649 98639 98618 98661 98651 98628 98639 98649 98633 98649 98648 98655 98651 98639 98738 98633 98620 98652 98625 98617 98600 98570 150.00 
6045943 98584 98630 98669 98659 98670 98644 98652 98647 98654 98642 98651 98636 98661 98645 98640 98621 98662 98646 98629 98642 98646 98632 98635 98655 98657 98649 98634 98739 98632 98611 98649 98645 98617 98600 98570 150.00 
6045953 98579 98629 98668 98662 98673 98639 98655 98647 98650 98645 98645 98640 98657 98638 98638 98620 98664 98649 98632 98635 98651 98633 98643 98646 98652 98655 98637 98731 98631 98618 98653 98625 98617 98600 98570 150.00 
6045963 98585 98631 98671 98659 98671 98648 98650 98653 98652 98649 98641 98638 98659 98645 98638 98623 98663 98650 98628 98646 98645 98640 98653 98645 98654 98655 98632 98734 98630 98624 98647 98635 98617 98600 98570 150.00 
6045973 98582 98633 98676 98656 98665 98647 98653 98648 98649 98646 98640 98642 98660 98640 98632 98616 98658 98653 98633 98645 98653 98637 98648 98648 98657 98656 98640 98733 98634 98617 98649 98635 98617 98600 98570 150.00 
6045983 98585 98633 98666 98651 98663 98644 98651 98647 98652 98652 98648 98639 98651 98633 98637 98624 98659 98660 98632 98642 98649 98635 98643 98651 98659 98653 98638 98737 98631 98624 98652 98625 98617 98600 98570 150.00 
6045993 98578 98633 98677 98665 98670 98640 98657 98644 98650 98648 98645 98640 98654 98645 98633 98617 98655 98644 98627 98638 98649 98633 98643 98647 98654 98660 98644 98727 98633 98623 98653 98625 98617 98600 98570 150.00 
6046003 98581 98631 98664 98661 98664 98647 98651 98645 98656 98644 98648 98643 98659 98651 98634 98616 98660 98651 98630 98636 98646 98640 98647 98648 98654 98658 98637 98746 98631 98620 98650 98625 98617 98600 98570 150.00 
6046013 98584 98636 98665 98662 98659 98647 98655 98654 98650 98651 98644 98635 98654 98634 98638 98614 98665 98653 98640 98644 98646 98632 98649 98642 98656 98654 98638 98738 98630 98629 98662 98625 98617 98600 98570 150.00 
6046023 98586 98628 98662 98674 98670 98647 98657 98646 98651 98641 98648 98636 98654 98640 98642 98618 98666 98645 98631 98642 98648 98635 98649 98648 98659 98650 98632 98740 98627 98623 98655 98625 98617 98600 98570 150.00 
6046033 98581 98631 98671 98666 98673 98654 98648 98645 98658 98648 98651 98640 98658 98641 98640 98620 98659 98649 98631 98644 98653 98633 98644 98649 98652 98649 98638 98738 98632 98624 98655 98625 98617 98600 98570 150.00 
6046043 98580 98636 98664 98666 98671 98644 98652 98650 98651 98647 98643 98637 98657 98646 98638 98615 98657 98651 98639 98636 98648 98635 98646 98645 98654 98646 98635 98731 98635 98620 98655 98625 98617 98600 98570 150.00 
6046053 98579 98633 98674 98662 98667 98649 98650 98647 98654 98656 98642 98641 98656 98638 98635 98623 98665 98652 98632 98642 98647 98632 98648 98646 98659 98654 98634 98734 98637 98616 98653 98625 98617 98600 98570 150.00 
6046063 98578 98631 98660 98657 98662 98644 98650 98646 98647 98654 98645 98643 98657 98640 98636 98617 98660 98652 98635 98638 98651 98630 98647 98640 98654 98659 98632 98739 98632 98626 98655 98625 98617 98600 98570 150.00 
6046073 98579 98632 98671 98662 98670 98637 98653 98652 98657 98648 98648 98642 98654 98644 98639 98625 98660 98647 98630 98639 98647 98636 98645 98649 98658 98643 98635 98737 98629 98624 98655 98635 98617 98600 98570 150.00 
6046083 98578 98633 98664 98665 98670 98648 98653 98647 98652 98649 98645 98640 98658 98641 98639 98622 98659 98653 98630 98644 98648 98637 98645 98649 98656 98649 98632 98737 98629 98620 98655 98635 98617 98600 98570 150.00 
6046093 98578 98634 98671 98671 98669 98652 98659 98651 98649 98645 98647 98645 98662 98647 98643 98616 98666 98650 98638 98641 98649 98637 98653 98643 98654 98645 98638 98730 98625 98622 98655 98635 98617 98600 98570 150.00 
6046103 98577 98632 98664 98663 98666 98642 98647 98646 98652 98648 98647 98642 98664 98635 98633 98617 98659 98657 98632 98637 98645 98636 98643 98651 98656 98647 98632 98731 98633 98615 98656 98625 98617 98600 98570 150.00 
6046113 98585 98626 98664 98658 98668 98642 98657 98648 98654 98655 98645 98641 98658 98635 98640 98618 98661 98657 98635 98645 98651 98637 98645 98649 98659 98652 98640 98734 98638 98619 98651 98625 98617 98600 98570 150.00 
6046123 98575 98631 98666 98661 98669 98652 98655 98646 98657 98640 98646 98643 98655 98637 98640 98618 98669 98656 98627 98636 98652 98628 98647 98642 98652 98661 98627 98734 98638 98616 98645 98625 98617 98600 98570 150.00 
6046133 98581 98628 98673 98667 98671 98650 98655 98650 98649 98647 98638 98642 98652 98639 98638 98614 98660 98650 98635 98639 98650 98637 98642 98644 98659 98646 98636 98729 98636 98629 98650 98625 98617 98600 98570 150.00 
6046143 98580 98635 98663 98667 98667 98648 98652 98645 98656 98647 98645 98638 98658 98629 98635 98616 98668 98648 98636 98638 98646 98634 98655 98653 98657 98651 98631 98739 98629 98623 98646 98625 98617 98600 98570 150.00 
6046153 98574 98633 98668 98659 98669 98644 98661 98658 98654 98645 98648 98641 98658 98640 98635 98623 98660 98649 98628 98638 98650 98634 98647 98650 98657 98647 98638 98742 98630 98618 98642 98625 98617 98600 98570 150.00 
6046163 98586 98630 98669 98673 98674 98647 98650 98647 98655 98649 98637 98635 98653 98637 98639 98621 98666 98647 98633 98643 98644 98635 98642 98641 98654 98659 98631 98727 98640 98617 98655 98625 98617 98600 98570 150.00 
6046173 98577 98629 98665 98662 98672 98653 98653 98646 98649 98649 98644 98643 98652 98645 98642 98618 98656 98652 98629 98643 98646 98633 98642 98642 98653 98662 98639 98735 98636 98617 98655 98635 98617 98600 98570 150.00 
6046183 98575 98630 98665 98671 98672 98645 98664 98644 98646 98647 98648 98644 98659 98644 98646 98616 98663 98650 98627 98636 98643 98634 98653 98650 98659 98653 98635 98739 98632 98614 98652 98625 98617 98600 98570 150.00 
6046193 98580 98624 98667 98662 98666 98640 98662 98645 98651 98652 98643 98647 98661 98635 98628 98615 98660 98650 98627 98637 98649 98630 98657 98646 98652 98655 98634 98726 98633 98623 98658 98635 98617 98600 98570 150.00 
6046203 98581 98626 98662 98667 98672 98650 98655 98637 98649 98648 98649 98637 98654 98635 98638 98621 98658 98657 98630 98637 98646 98630 98646 98646 98653 98653 98640 98735 98639 98619 98655 98625 98617 98600 98570 150.00 
6046213 98584 98624 98663 98660 98669 98645 98657 98645 98652 98653 98643 98635 98660 98635 98637 98622 98659 98653 98630 98642 98648 98637 98654 98646 98650 98660 98638 98735 98633 98611 98651 98625 98617 98600 98570 150.00 
6046223 98576 98632 98669 98662 98669 98647 98652 98651 98650 98642 98642 98636 98652 98643 98639 98615 98661 98656 98631 98635 98654 98635 98653 98644 98653 98655 98640 98737 98625 98617 98650 98625 98617 98600 98570 150.00 
6046233 98576 98631 98668 98665 98673 98646 98652 98643 98650 98646 98640 98637 98651 98639 98636 98616 98664 98650 98627 98641 98646 98632 98644 98650 98652 98653 98627 98726 98631 98617 98649 98635 98617 98600 98570 150.00 
6046243 98577 98630 98663 98667 98672 98654 98649 98646 98652 98644 98635 98635 98659 98636 98633 98616 98660 98649 98637 98642 98648 98633 98653 98646 98653 98654 98638 98726 98637 98616 98652 98625 98617 98600 98570 150.00 
6046253 98580 98631 98671 98666 98668 98641 98647 98646 98649 98647 98641 98641 98653 98640 98631 98621 98656 98652 98630 98635 98643 98636 98643 98645 98654 98656 98642 98735 98632 98624 98655 98635 98617 98600 98570 150.00 
6046263 98576 98639 98669 98664 98669 98646 98652 98645 98644 98647 98647 98643 98654 98643 98636 98616 98666 98656 98636 98635 98641 98633 98643 98649 98652 98654 98635 98730 98636 98618 98657 98625 98617 98600 98570 150.00 
6046273 98585 98624 98666 98667 98671 98646 98652 98644 98654 98646 98635 98632 98659 98637 98638 98617 98656 98644 98631 98645 98648 98636 98653 98640 98654 98656 98642 98733 98629 98620 98654 98625 98617 98600 98570 150.00 
6046283 98580 98638 98668 98666 98676 98641 98643 98647 98650 98645 98647 98641 98648 98637 98636 98623 98653 98645 98631 98637 98646 98637 98650 98645 98653 98654 98625 98733 98638 98622 98651 98625 98617 98600 98570 150.00 
6046293 98583 98641 98663 98667 98676 98645 98644 98649 98655 98653 98645 98640 98658 98638 98638 98615 98665 98657 98639 98641 98649 98641 98642 98641 98656 98652 98630 98731 98630 98617 98652 98625 98617 98600 98570 150.00 
6046303 98572 98637 98669 98667 98662 98648 98654 98645 98657 98653 98638 98635 98657 98637 98638 98620 98659 98646 98628 98632 98647 98630 98644 98648 98660 98659 98637 98733 98634 98622 98650 98625 98617 98600 98570 150.00 
6046313 98577 98628 98673 98666 98671 98645 98660 98644 98651 98649 98644 98637 98658 98629 98642 98625 98659 98656 98630 98641 98649 98632 98647 98645 98658 98653 98631 98734 98636 98619 98648 98635 98617 98600 98570 150.00 
6046323 98580 98630 98670 98664 98656 98649 98650 98644 98648 98647 98642 98635 98656 98638 98642 98618 98663 98650 98635 98644 98644 98640 98647 98652 98657 98651 98636 98730 98640 98618 98651 98635 98617 98600 98570 150.00 
6046333 98579 98635 98657 98654 98661 98644 98650 98649 98648 98642 98645 98636 98654 98636 98643 98620 98666 98654 98632 98641 98640 98637 98652 98644 98660 98655 98634 98734 98629 98624 98657 98625 98617 98600 98570 150.00 
6046343 98579 98630 98667 98665 98677 98647 98652 98647 98648 98645 98640 98630 98651 98639 98636 98620 98659 98650 98628 98637 98646 98637 98655 98650 98658 98652 98637 98729 98626 98625 98655 98635 98617 98600 98570 150.00 
6046353 98579 98631 98663 98663 98670 98644 98658 98646 98652 98653 98642 98639 98656 98639 98643 98615 98656 98653 98627 98641 98651 98634 98647 98638 98659 98648 98632 98734 98627 98621 98651 98635 98617 98600 98570 150.00 
6046363 98579 98637 98662 98661 98663 98645 98653 98647 98654 98644 98645 98643 98657 98636 98639 98620 98655 98645 98636 98640 98644 98635 98646 98644 98650 98655 98630 98731 98634 98616 98655 98625 98617 98600 98570 150.00 
6046373 98577 98631 98670 98671 98676 98639 98658 98645 98646 98649 98640 98642 98652 98633 98642 98616 98664 98656 98627 98634 98641 98638 98642 98649 98653 98651 98637 98733 98636 98618 98647 98635 98617 98600 98570 150.00 
6046383 98579 98631 98664 98665 98663 98641 98658 98655 98648 98649 98642 98641 98661 98645 98636 98615 98659 98652 98630 98637 98639 98630 98653 98653 98650 98654 98638 98733 98630 98616 98648 98625 98617 98600 98570 150.00 
6046393 98574 98627 98661 98667 98671 98639 98648 98645 98649 98638 98644 98641 98656 98653 98639 98618 98661 98650 98631 98637 98651 98634 98650 98642 98658 98647 98637 98724 98627 98624 98652 98625 98617 98600 98570 150.00 
6046403 98579 98630 98666 98667 98666 98640 98648 98641 98649 98642 98640 98641 98652 98633 98637 98620 98664 98646 98628 98634 98649 98638 98653 98645 98654 98656 98630 98729 98630 98622 98648 98635 98617 98600 98570 150.00 
6046413 98578 98631 98662 98660 98671 98639 98650 98643 98647 98641 98638 98634 98657 98641 98639 98625 98661 98643 98624 98630 98649 98638 98647 98644 98656 98648 98637 98733 98636 98614 98644 98615 98617 98600 98570 150.00 
6046423 98584 98638 98667 98666 98665 98652 98653 98645 98652 98642 98635 98640 98660 98632 98638 98618 98663 98644 98632 98636 98650 98643 98641 98645 98652 98652 98638 98733 98633 98616 98647 98635 98617 98600 98570 150.00 
6046433 98579 98630 98670 98666 98664 98647 98652 98647 98648 98648 98645 98643 98661 98651 98637 98622 98666 98643 98629 98634 98645 98633 98648 98652 98663 98653 98643 98731 98635 98615 98644 98625 98617 98600 98570 150.00 
6046443 98573 98633 98671 98666 98672 98645 98650 98646 98646 98647 98642 98636 98655 98639 98638 98621 98664 98650 98626 98633 98637 98635 98646 98648 98656 98654 98636 98732 98640 98617 98652 98635 98617 98600 98570 150.00 
6046453 98587 98627 98661 98660 98662 98642 98655 98650 98658 98645 98640 98645 98657 98643 98637 98617 98664 98644 98627 98639 98659 98633 98645 98647 98652 98652 98634 98731 98632 98621 98651 98625 98617 98600 98570 150.00 
6046463 98572 98634 98666 98667 98672 98641 98653 98645 98647 98650 98647 98640 98651 98636 98639 98620 98668 98651 98627 98642 98648 98642 98654 98647 98656 98653 98637 98729 98626 98615 98648 98625 98617 98600 98570 150.00 
6046473 98580 98637 98667 98663 98666 98644 98647 98637 98649 98645 98652 98639 98653 98637 98637 98620 98665 98652 98630 98642 98653 98637 98646 98648 98649 98656 98637 98733 98632 98623 98652 98625 98617 98600 98570 150.00 
6046483 98585 98634 98666 98665 98678 98640 98659 98651 98644 98649 98644 98639 98653 98643 98636 98623 98657 98651 98631 98641 98647 98632 98642 98648 98657 98652 98640 98737 98633 98619 98644 98635 98617 98600 98570 150.00 
6046493 98580 98632 98669 98666 98664 98641 98652 98646 98655 98648 98646 98644 98656 98638 98637 98615 98664 98656 98629 98639 98647 98638 98649 98651 98660 98648 98627 98727 98627 98619 98654 98635 98617 98600 98570 150.00 
6046503 98583 98629 98665 98664 98662 98646 98647 98645 98655 98645 98642 98642 98660 98646 98637 98622 98657 98647 98630 98640 98647 98636 98641 98638 98656 98655 98632 98731 98629 98615 98650 98635 98617 98600 98570 150.00 
6046513 98572 98631 98668 98667 98673 98649 98651 98639 98647 98644 98647 98641 98654 98636 98639 98616 98663 98651 98636 98633 98649 98636 98652 98648 98656 98653 98640 98726 98637 98618 98652 98635 98617 98600 98570 150.00 
6046523 98581 98632 98671 98664 98671 98646 98658 98650 98649 98640 98641 98639 98657 98641 98637 98616 98656 98644 98634 98637 98641 98636 98646 98647 98660 98647 98629 98729 98636 98614 98658 98635 98617 98600 98570 150.00 
6046533 98578 98625 98667 98658 98668 98651 98647 98643 98654 98644 98649 98643 98660 98638 98640 98615 98657 98647 98628 98641 98650 98634 98648 98642 98657 98657 98639 98729 98625 98624 98651 98625 98617 98600 98570 150.00 
6046543 98572 98624 98662 98656 98668 98649 98654 98645 98655 98644 98642 98640 98663 98638 98638 98615 98663 98652 98626 98634 98650 98633 98644 98645 98661 98654 98636 98725 98632 98625 98647 98625 98617 98600 98570 150.00 
6046553 98581 98626 98661 98664 98669 98647 98661 98649 98655 98649 98652 98639 98657 98637 98644 98618 98655 98652 98630 98644 98651 98634 98642 98648 98657 98654 98642 98725 98631 98612 98649 98625 98617 98600 98570 150.00 
6046563 98587 98632 98668 98658 98668 98642 98649 98646 98650 98642 98642 98637 98652 98644 98636 98621 98663 98646 98632 98635 98652 98631 98648 98645 98653 98652 98636 98735 98633 98622 98654 98625 98617 98600 98570 150.00 
6046573 98571 98634 98669 98657 98663 98642 98645 98649 98651 98648 98640 98636 98659 98640 98641 98623 98658 98650 98639 98644 98650 98635 98647 98649 98653 98659 98638 98729 98633 98622 98654 98625 98617 98600 98570 150.00 
6046583 98576 98632 98663 98664 98666 98640 98646 98650 98650 98646 98641 98639 98659 98645 98633 98611 98663 98650 98627 98640 98651 98635 98648 98653 98645 98652 98642 98731 98631 98616 98653 98625 98617 98600 98570 150.00 
6046593 98580 98634 98657 98671 98665 98650 98654 98646 98648 98647 98645 98646 98651 98633 98640 98622 98661 98646 98632 98636 98650 98636 98651 98649 98662 98653 98628 98732 98630 98623 98646 98635 98617 98600 98570 150.00 
6046603 98580 98630 98671 98667 98672 98647 98659 98645 98650 98652 98646 98639 98659 98641 98642 98616 98671 98646 98632 98636 98647 98633 98646 98645 98656 98658 98643 98724 98632 98618 98651 98635 98617 98600 98570 150.00 
6046613 98585 98637 98671 98666 98674 98644 98647 98647 98654 98649 98645 98645 98652 98638 98639 98621 98662 98649 98632 98640 98640 98629 98649 98649 98648 98655 98637 98731 98632 98618 98655 98625 98617 98600 98570 150.00 
6046623 98581 98634 98672 98664 98679 98648 98655 98647 98654 98650 98645 98644 98661 98641 98637 98617 98660 98651 98628 98643 98647 98632 98647 98650 98657 98659 98634 98730 98636 98616 98651 98635 98617 98600 98570 150.00 
6046633 98581 98627 98666 98660 98672 98653 98653 98645 98647 98647 98645 98640 98653 98638 98637 98616 98667 98645 98629 98631 98646 98634 98646 98646 98652 98652 98640 98729 98630 98616 98655 98635 98617 98600 98570 150.00 
6046643 98577 98626 98666 98670 98669 98640 98654 98644 98650 98647 98640 98637 98655 98636 98630 98621 98665 98652 98629 98638 98649 98638 98647 98642 98651 98657 98635 98727 98630 98616 98654 98625 98617 98600 98570 150.00 
6046653 98583 98633 98664 98668 98669 98645 98655 98644 98650 98646 98648 98634 98656 98644 98639 98623 98664 98656 98635 98642 98645 98638 98649 98646 98653 98652 98637 98731 98630 98623 98656 98635 98617 98600 98570 150.00 
6046663 98581 98632 98656 98663 98664 98639 98664 98651 98655 98641 98637 98639 98653 98638 98635 98616 98656 98651 98617 98637 98644 98636 98647 98644 98656 98653 98638 98734 98632 98618 98648 98625 98617 98600 98570 150.00 
6046673 98579 98634 98674 98666 98674 98639 98649 98647 98654 98648 98644 98635 98654 98633 98636 98615 98663 98645 98630 98644 98643 98630 98646 98644 98651 98649 98640 98733 98633 98618 98646 98625 98617 98600 98570 150.00 
6046683 98583 98631 98666 98660 98667 98642 98643 98650 98655 98646 98642 98639 98653 98637 98635 98613 98659 98646 98631 98635 98652 98636 98641 98646 98650 98657 98634 98731 98631 98619 98648 98625 98617 98600 98570 150.00 
6046693 98581 98631 98668 98660 98668 98648 98652 98646 98648 98644 98646 98635 98649 98641 98632 98615 98655 98648 98635 98641 98647 98639 98648 98642 98653 98657 98635 98723 98629 98619 98654 98625 98617 98600 98570 150.00 
6046703 98581 98633 98666 98664 98671 98647 98647 98659 98650 98649 98649 98639 98657 98640 98639 98627 98659 98646 98631 98640 98651 98638 98649 98644 98655 98653 98637 98726 98634 98612 98652 98625 98617 98600 98570 150.00 
6046713 98580 98634 98669 98661 98663 98648 98658 98644 98648 98648 98640 98640 98657 98638 98636 98622 98665 98649 98630 98637 98647 98633 98645 98646 98654 98653 98632 98731 98634 98621 98654 98635 98617 98600 98570 150.00 
6046723 98576 98629 98666 98657 98670 98648 98651 98650 98656 98646 98640 98644 98660 98638 98637 98616 98662 98648 98624 98647 98644 98636 98652 98639 98655 98649 98635 98727 98631 98615 98650 98625 98617 98600 98570 150.00 
6046733 98573 98635 98665 98663 98672 98640 98651 98643 98653 98645 98646 98632 98659 98633 98635 98617 98662 98648 98632 98637 98645 98637 98648 98655 98649 98653 98635 98729 98631 98621 98656 98635 98617 98600 98570 150.00 
6046743 98580 98632 98664 98663 98668 98647 98653 98643 98645 98644 98645 98635 98658 98632 98642 98616 98663 98649 98628 98637 98640 98634 98642 98639 98649 98644 98636 98727 98636 98621 98651 98625 98617 98600 98570 150.00 
