1847100 98987 99127 99022 99088 99099 1003.01 
1847110 98987 99130 99037 99080 99091 1003.01 
1847120 98994 99129 99025 99085 99099 1003.01 
1847130 98987 99127 99028 99087 99093 1003.01 
1847140 98992 99126 99032 99089 99097 1003.01 
1847150 98991 99124 99030 99086 99098 1003.01 
1847160 98989 99126 99031 99087 99097 1003.01 
1847170 98987 99128 99028 99091 99100 1003.01 
1847180 98999 99123 99023 99087 99092 1003.01 
1847190 98989 99128 99029 99088 99098 1003.01 
1847200 98992 99129 99028 99086 99094 1003.01 
1847210 98987 99130 99030 99092 99100 1003.01 
1847220 98993 99127 99029 99092 99093 1003.01 
1847230 98994 99130 99028 99088 99097 1003.01 
1847240 98984 99131 99029 99091 99103 1003.01 
1847250 98994 99127 99023 99091 99097 1003.01 
1847260 98994 99122 99025 99087 99092 1003.01 
1847270 98994 99124 99025 99087 99100 1003.01 
1847280 98998 99122 99030 99083 99093 1003.01 
1847290 98991 99122 99033 99085 99093 1003.01 
1847300 98989 99128 99024 99086 99101 1003.01 
1847310 98987 99129 99030 99090 99095 1003.01 
1847320 98991 99126 99029 99094 99101 1003.01 
1847330 98987 99121 99031 99087 99093 1003.01 
1847340 98994 99126 99029 99091 99095 1003.01 
1847350 98993 99128 99034 99091 99098 1003.01 
1847360 98989 99126 99038 99086 99096 1003.01 
1847370 98991 99124 99027 99086 99095 1003.01 
1847380 98984 99125 99025 99093 99101 1003.01 
1847390 98987 99131 99022 99084 99099 1003.01 
1847400 98989 99127 99029 99080 99097 1003.01 
1847410 98987 99128 99032 99087 99091 1003.01 
1847420 98986 99128 99025 99091 99095 1003.01 
1847430 98992 99130 99027 99086 99098 1003.01 
1847440 98987 99124 99032 99088 99098 1003.01 
1847450 98992 99135 99032 99092 99097 1003.01 
1847460 98991 99129 99032 99088 99097 1003.01 
1847470 98986 99134 99027 99090 99095 1003.01 
1847480 98984 99131 99024 99081 99100 1003.01 
1847490 98986 99125 99035 99086 99095 1003.01 
1847500 98991 99122 99035 99084 99092 1003.01 
1847510 98985 99128 99029 99091 99095 1003.01 
1847520 98987 99133 99028 99088 99096 1003.01 
1847530 98993 99132 99034 99088 99091 1003.01 
1847540 98986 99118 99035 99096 99101 1003.01 
1847550 98990 99121 99034 99085 99103 1003.01 
1847560 98996 99123 99029 99091 99099 1003.01 
1847570 98986 99126 99035 99091 99100 1003.01 
1847580 98984 99129 99025 99092 99090 1003.01 
1847590 98989 99127 99029 99080 99097 1003.01 
1847600 98996 99127 99029 99086 99098 1003.01 
1847610 98989 99127 99029 99085 99097 1003.01 
1847620 98993 99122 99030 99086 99100 1003.01 
1847630 98996 99123 99029 99080 99097 1003.01 
1847640 98988 99125 99026 99085 99099 1003.01 
1847650 98995 99129 99030 99083 99092 1003.01 
1847660 98989 99129 99032 99086 99095 1003.01 
1847670 98988 99125 99034 99093 99096 1003.01 
1847680 98990 99123 99030 99091 99104 1003.01 
1847690 98980 99132 99032 99088 99098 1003.01 
1847700 98987 99129 99028 99079 99097 1003.01 
1847710 98993 99129 99029 99085 99098 1003.01 
1847720 98987 99123 99030 99088 99092 1004.02 
1847730 98990 99127 99029 99091 99093 1003.01 
1847740 98989 99132 99026 99095 99095 1003.01 
1847750 98996 99128 99036 99086 99100 1003.01 
1847760 98989 99125 99029 99089 99097 1003.01 
1847770 98990 99130 99029 99092 99092 1003.01 
1847780 98992 99128 99034 99090 99098 1003.01 
1847790 98985 99130 99028 99090 99097 1003.01 
1847800 98986 99127 99020 99097 99100 1003.01 
1847810 98985 99133 99031 99093 99097 1003.01 
1847820 98991 99132 99027 99086 99097 1004.02 
1847830 98994 99129 99022 99092 99098 1003.01 
1847840 98991 99126 99025 99086 99098 1003.01 
1847850 98989 99129 99029 99086 99099 1003.01 
1847860 98988 99132 99023 99087 99100 1003.01 
1847870 98997 99129 99030 99086 99097 1003.01 
1847880 98992 99126 99024 99087 99096 1003.01 
1847890 98989 99129 99026 99087 99093 1003.01 
1847900 98990 99118 99026 99095 99097 1003.01 
1847910 98982 99128 99029 99084 99103 1003.01 
1847920 98997 99134 99031 99092 99104 1002.00 
1847930 98992 99127 99032 99091 99096 1003.01 
1847940 98994 99126 99028 99086 99104 1003.01 
1847950 98991 99127 99024 99089 99102 1003.01 
1847960 98990 99126 99029 99089 99091 1003.01 
1847970 98995 99121 99031 99092 99094 1003.01 
1847980 98996 99127 99030 99084 99095 1003.01 
1847990 98990 99127 99026 99087 99100 1003.01 
1848000 98991 99125 99028 99080 99095 1003.01 
1848010 98995 99131 99026 99087 99106 1003.01 
1848020 98988 99128 99024 99086 99097 1003.01 
1848030 98991 99131 99034 99085 99099 1003.01 
1848040 98991 99125 99029 99094 99087 1003.01 
1848050 98991 99134 99030 99090 99099 1003.01 
1848060 98985 99129 99022 99094 99094 1003.01 
1848070 98988 99125 99034 99084 99096 1003.01 
1848080 98983 99122 99029 99089 99098 1003.01 
1848090 98984 99130 99031 99089 99098 1003.01 
1848100 98992 99128 99035 99094 99100 1003.01 
1848110 98982 99121 99024 99085 99097 1003.01 
1848120 98992 99125 99033 99089 99098 1003.01 
1848130 98990 99133 99035 99086 99094 1003.01 
1848140 98992 99129 99036 99087 99095 1003.01 
1848150 98991 99120 99026 99090 99097 1003.01 
1848160 98995 99127 99030 99091 99095 1003.01 
1848170 98987 99122 99029 99098 99098 1003.01 
1848180 98989 99131 99033 99090 99102 1003.01 
1848190 98995 99121 99031 99091 99098 1003.01 
1848200 98990 99134 99028 99085 99098 1003.01 
1848210 98987 99129 99030 99083 99097 1003.01 
1848220 98989 99128 99033 99092 99097 1003.01 
1848230 98995 99131 99033 99083 99096 1003.01 
1848240 98988 99129 99027 99087 99092 1003.01 
1848250 98988 99125 99035 99086 99089 1003.01 
1848260 98999 99129 99027 99096 99096 1003.01 
1848270 98996 99129 99029 99091 99095 1003.01 
1848280 98993 99128 99027 99087 99097 1003.01 
1848290 98991 99124 99024 99085 99100 1003.01 
1848300 98985 99126 99030 99091 99102 1003.01 
1848310 98990 99128 99030 99084 99092 1003.01 
1848320 98985 99134 99031 99089 99089 1003.01 
1848330 98990 99131 99036 99087 99096 1003.01 
1848340 98996 99119 99029 99086 99096 1003.01 
1848350 98983 99133 99029 99094 99095 1003.01 
1848360 98993 99118 99029 99084 99092 1003.01 
1848370 98991 99127 99027 99096 99097 1003.01 
1848380 98992 99125 99029 99092 99095 1003.01 
1848390 98994 99128 99038 99082 99098 1003.01 
1848400 98987 99124 99034 99086 99097 1003.01 
1848410 98984 99131 99029 99084 99098 1003.01 
1848420 98995 99126 99028 99090 99096 1003.01 
1848430 98992 99131 99036 99091 99101 1003.01 
1848440 98999 99129 99029 99091 99095 1003.01 
1848450 98994 99132 99027 99084 99096 1003.01 
1848460 98987 99132 99028 99090 99094 1003.01 
1848470 98995 99125 99026 99091 99098 1003.01 
1848480 98987 99134 99033 99087 99094 1003.01 
1848490 98990 99127 99031 99089 99097 1003.01 
1848500 98989 99129 99029 99091 99096 1003.01 
1848510 98989 99128 99031 99090 99096 1003.01 
1848520 98995 99127 99027 99086 99104 1003.01 
1848530 98988 99126 99034 99093 99100 1003.01 
1848540 98989 99128 99030 99083 99102 1003.01 
1848550 98987 99133 99028 99085 99101 1003.01 
1848560 98990 99125 99023 99085 99095 1003.01 
1848570 98990 99124 99034 99086 99099 1003.01 
1848580 98995 99134 99036 99093 99095 1003.01 
1848590 98987 99124 99033 99081 99096 1003.01 
1848600 98984 99128 99027 99089 99095 1003.01 
1848610 98994 99124 99028 99086 99098 1003.01 
1848620 98990 99126 99030 99092 99097 1003.01 
1848630 98993 99126 99030 99085 99092 1003.01 
1848640 98986 99121 99026 99086 99096 1003.01 
1848650 98986 99132 99022 99090 99095 1003.01 
1848660 98992 99128 99029 99090 99099 1003.01 
1848670 98988 99123 99033 99090 99102 1003.01 
1848680 98988 99125 99030 99085 99090 1003.01 
1848690 98994 99127 99029 99085 99096 1003.01 
1848700 98990 99131 99030 99081 99099 1003.01 
1848710 98990 99126 99026 99084 99103 1003.01 
1848720 98995 99123 99033 99083 99103 1003.01 
1848730 98990 99121 99025 99081 99088 1004.02 
1848740 98989 99125 99028 99084 99094 1003.01 
1848750 98990 99128 99026 99082 99102 1003.01 
1848760 98990 99127 99026 99088 99099 1003.01 
1848770 98989 99127 99022 99084 99095 1003.01 
1848780 98993 99131 99026 99092 99098 1003.01 
1848790 98989 99127 99029 99092 99092 1003.01 
1848800 98990 99127 99029 99085 99094 1003.01 
1848810 98992 99126 99027 99085 99099 1003.01 
1848820 98988 99130 99026 99091 99098 1003.01 
1848830 98990 99131 99029 99088 99098 1004.02 
1848840 98990 99131 99029 99083 99088 1003.01 
1848850 98988 99128 99027 99085 99092 1003.01 
1848860 98987 99121 99033 99085 99099 1003.01 
1848870 98985 99124 99027 99085 99098 1003.01 
1848880 98988 99130 99026 99085 99099 1003.01 
1848890 98990 99133 99032 99089 99099 1003.01 
1848900 98992 99123 99026 99086 99098 1003.01 
1848910 98993 99126 99028 99090 99099 1003.01 
1848920 98987 99124 99025 99084 99096 1003.01 
1848930 98993 99128 99022 99090 99099 1002.00 
1848940 98991 99128 99028 99089 99094 1003.01 
1848950 98990 99124 99037 99088 99098 1003.01 
1848960 98989 99126 99025 99084 99097 1003.01 
1848970 98990 99127 99021 99090 99094 1003.01 
1848980 98998 99125 99030 99083 99094 1003.01 
1848990 98986 99134 99035 99084 99095 1003.01 
1849000 98988 99128 99028 99083 99091 1003.01 
1849010 98988 99123 99028 99085 99095 1003.01 
1849020 98982 99126 99029 99090 99096 1003.01 
1849030 98988 99130 99027 99089 99094 1003.01 
1849040 98987 99126 99017 99088 99096 1003.01 
1849050 98993 99127 99033 99089 99096 1003.01 
1849060 98995 99123 99026 99085 99092 1003.01 
1849070 98989 99123 99029 99086 99096 1003.01 
1849080 98988 99123 99035 99086 99094 1003.01 
1849090 98988 99126 99028 99083 99093 1003.01 
1849100 98993 99130 99029 99090 99093 1003.01 
1849110 98989 99125 99027 99091 99091 1003.01 
1849120 98994 99139 99033 99083 99098 1003.01 
1849130 98995 99127 99031 99090 99095 1003.01 
1849140 98997 99124 99029 99084 99095 1003.01 
1849150 98992 99126 99033 99082 99105 1003.01 
1849160 98991 99125 99024 99085 99096 1003.01 
1849170 98992 99127 99028 99090 99094 1003.01 
1849180 98993 99130 99032 99086 99091 1003.01 
1849190 98991 99127 99031 99089 99090 1003.01 
1849200 98984 99127 99032 99084 99094 1003.01 
1849210 98990 99130 99028 99084 99097 1003.01 
1849220 98993 99126 99022 99085 99096 1003.01 
1849230 98988 99124 99028 99090 99090 1003.01 
1849240 98982 99121 99026 99084 99096 1003.01 
1849250 98981 99130 99018 99084 99094 1003.01 
1849260 98988 99132 99024 99089 99103 1003.01 
1849270 98982 99133 99029 99090 99098 1003.01 
1849280 98985 99114 99028 99091 99098 1003.01 
1849290 98994 99120 99027 99088 99094 1003.01 
1849300 98987 99117 99029 99082 99098 1003.01 
1849310 98982 99127 99026 99082 99095 1003.01 
1849320 98990 99125 99029 99090 99097 1003.01 
1849330 98998 99124 99028 99093 99102 1003.01 
1849340 98988 99134 99034 99085 99095 1003.01 
1849350 98994 99123 99029 99086 99098 1003.01 
1849360 98990 99125 99028 99083 99096 1003.01 
1849370 98992 99124 99031 99083 99090 1003.01 
1849380 98986 99123 99028 99085 99093 1003.01 
1849390 98991 99126 99029 99090 99098 1003.01 
1849400 98988 99119 99029 99084 99098 1003.01 
1849410 98994 99127 99031 99086 99097 1003.01 
1849420 98997 99125 99028 99086 99097 1003.01 
1849430 98993 99125 99032 99088 99093 1003.01 
1849440 98992 99125 99026 99092 99106 1003.01 
1849450 98988 99127 99025 99091 99095 1003.01 
1849460 98992 99127 99029 99090 99099 1003.01 
1849470 98998 99128 99029 99089 99096 1003.01 
1849480 98986 99131 99025 99085 99095 1003.01 
1849490 98988 99130 99029 99082 99098 1003.01 
1849500 98990 99126 99029 99087 99099 1003.01 
1849510 98993 99127 99027 99091 99102 1003.01 
1849520 98991 99124 99022 99088 99097 1003.01 
1849530 98987 99127 99026 99084 99091 1003.01 
1849540 98986 99127 99023 99088 99098 1003.01 
1849550 98993 99120 99032 99086 99090 1003.01 
1849560 98990 99131 99029 99092 99086 1003.01 
1849570 98984 99125 99027 99080 99091 1003.01 
1849580 98996 99123 99019 99090 99087 1003.01 
1849590 98986 99129 99028 99082 99093 1003.01 
1849600 98987 99125 99024 99088 99091 1003.01 
1849610 98986 99132 99024 99092 99109 1003.01 
1849620 98995 99119 99032 99090 99099 1003.01 
1849630 98993 99127 99031 99092 99091 1003.01 
1849640 98986 99131 99026 99090 99088 1003.01 
1849650 98987 99125 99029 99091 99090 1003.01 
1849660 98985 99127 99032 99087 99096 1003.01 
1849670 98990 99125 99032 99084 99094 1003.01 
1849680 98985 99119 99033 99078 99090 1003.01 
1849690 98988 99122 99032 99083 99102 1003.01 
1849700 98988 99124 99024 99089 99097 1003.01 
1849710 98978 99125 99034 99083 99092 1003.01 
1849720 98988 99130 99029 99090 99102 1003.01 
1849730 98995 99130 99033 99083 99097 1003.01 
1849740 98986 99126 99031 99088 99097 1004.02 
1849750 98990 99126 99032 99091 99096 1003.01 
1849760 98994 99124 99026 99088 99089 1003.01 
1849770 98986 99126 99023 99089 99098 1003.01 
1849780 98980 99124 99029 99090 99098 1003.01 
1849790 98986 99126 99032 99085 99096 1003.01 
1849800 98986 99132 99031 99078 99093 1003.01 
1849810 98990 99123 99024 99088 99094 1003.01 
1849820 98988 99130 99035 99090 99095 1003.01 
1849830 98997 99132 99024 99082 99095 1003.01 
1849840 98990 99127 99028 99088 99093 1004.02 
1849850 98990 99125 99025 99085 99095 1003.01 
1849860 98987 99124 99024 99087 99094 1003.01 
1849870 98993 99127 99031 99091 99095 1003.01 
1849880 98993 99123 99030 99087 99088 1003.01 
1849890 98988 99130 99025 99090 99093 1003.01 
1849900 98990 99128 99027 99087 99100 1003.01 
1849910 98985 99130 99026 99089 99095 1003.01 
1849920 98985 99125 99026 99089 99093 1003.01 
1849930 98991 99125 99031 99083 99095 1003.01 
1849940 98995 99129 99025 99090 99100 1002.00 
1849950 98992 99127 99031 99088 99101 1003.01 
1849960 98988 99136 99028 99085 99098 1003.01 
1849970 98990 99127 99032 99094 99095 1003.01 
1849980 98991 99122 99024 99087 99090 1003.01 
1849990 98986 99131 99027 99086 99095 1003.01 
1850000 98994 99129 99030 99085 99098 1003.01 
1850010 98989 99129 99025 99084 99090 1003.01 
1850020 98986 99120 99027 99085 99098 1003.01 
1850030 98989 99125 99030 99088 99090 1003.01 
1850040 98998 99131 99028 99085 99095 1003.01 
1850050 98989 99136 99025 99088 99097 1003.01 
1850060 98986 99126 99023 99088 99092 1003.01 
1850070 98993 99126 99027 99088 99097 1003.01 
1850080 98985 99124 99027 99090 99095 1003.01 
1850090 98986 99132 99031 99075 99091 1003.01 
1850100 98993 99123 99024 99086 99098 1003.01 
1850110 98986 99124 99031 99085 99095 1003.01 
1850120 98985 99127 99028 99094 99093 1003.01 
1850130 98990 99123 99028 99080 99093 1003.01 
1850140 98985 99130 99021 99089 99101 1003.01 
1850150 98989 99127 99033 99082 99097 1003.01 
1850160 98993 99133 99025 99089 99096 1003.01 
1850170 98988 99124 99026 99089 99097 1003.01 
1850180 98995 99123 99027 99080 99094 1003.01 
1850190 98991 99123 99025 99087 99087 1003.01 
1850200 98984 99126 99025 99089 99102 1003.01 
1850210 98992 99119 99027 99079 99096 1003.01 
1850220 98990 99125 99020 99083 99094 1003.01 
1850230 98984 99131 99028 99090 99096 1003.01 
1850240 98995 99128 99031 99083 99090 1003.01 
1850250 98991 99122 99022 99087 99095 1003.01 
1850260 98991 99129 99026 99088 99100 1003.01 
1850270 98989 99131 99033 99092 99095 1003.01 
1850280 98986 99121 99027 99081 99097 1003.01 
1850290 98988 99126 99031 99091 99097 1003.01 
1850300 98988 99128 99025 99082 99098 1003.01 
1850310 98986 99128 99032 99091 99090 1003.01 
1850320 98989 99122 99034 99087 99099 1003.01 
1850330 98980 99130 99029 99083 99095 1003.01 
1850340 98989 99121 99024 99087 99096 1003.01 
1850350 98989 99125 99019 99087 99093 1003.01 
1850360 98988 99121 99027 99082 99095 1003.01 
1850370 98993 99125 99030 99080 99093 1003.01 
1850380 98991 99131 99030 99086 99094 1003.01 
1850390 98989 99119 99027 99084 99093 1003.01 
1850400 98983 99123 99019 99095 99100 1003.01 
1850410 98989 99128 99034 99086 99096 1003.01 
1850420 98987 99126 99027 99086 99092 1003.01 
1850430 98998 99128 99028 99093 99097 1003.01 
1850440 98994 99132 99020 99084 99102 1003.01 
1850450 98990 99119 99030 99089 99097 1003.01 
1850460 98984 99125 99031 99087 99093 1003.01 
1850470 98993 99122 99033 99087 99095 1003.01 
1850480 98995 99123 99029 99082 99096 1003.01 
1850490 98984 99125 99030 99083 99089 1003.01 
1850500 98993 99126 99036 99084 99093 1003.01 
1850510 98989 99117 99026 99083 99095 1003.01 
1850520 98991 99130 99032 99083 99092 1003.01 
1850530 98989 99131 99030 99083 99099 1003.01 
1850540 98988 99123 99023 99079 99097 1003.01 
1850550 98990 99126 99030 99083 99094 1003.01 
1850560 98983 99118 99030 99079 99099 1003.01 
1850570 98993 99126 99030 99082 99096 1003.01 
1850580 98985 99121 99029 99087 99094 1003.01 
1850590 98990 99136 99025 99086 99095 1003.01 
1850600 98993 99118 99033 99082 99102 1003.01 
1850610 98989 99129 99030 99091 99089 1003.01 
1850620 98989 99123 99034 99089 99088 1003.01 
1850630 98984 99124 99026 99089 99086 1003.01 
1850640 98989 99128 99025 99088 99093 1003.01 
1850650 98986 99123 99030 99082 99089 1003.01 
1850660 98987 99124 99023 99083 99102 1003.01 
1850670 98987 99125 99023 99076 99099 1003.01 
1850680 98990 99129 99018 99083 99093 1003.01 
1850690 98990 99126 99026 99095 99100 1003.01 
1850700 98990 99129 99030 99087 99087 1003.01 
1850710 98990 99131 99029 99082 99093 1003.01 
1850720 98981 99123 99026 99089 99093 1003.01 
1850730 98983 99122 99026 99091 99092 1003.01 
1850740 98987 99121 99023 99084 99097 1003.01 
1850750 99002 99124 99031 99084 99093 1004.02 
1850760 98994 99124 99034 99087 99092 1003.01 
1850770 98986 99123 99025 99091 99097 1003.01 
1850780 98993 99118 99034 99082 99096 1003.01 
1850790 98987 99121 99027 99087 99094 1003.01 
1850800 98986 99133 99027 99083 99095 1003.01 
1850810 98990 99125 99029 99089 99099 1003.01 
1850820 98987 99128 99032 99082 99089 1003.01 
1850830 98989 99123 99021 99087 99093 1003.01 
1850840 98991 99122 99024 99085 99095 1003.01 
1850850 98991 99126 99029 99083 99094 1004.02 
1850860 98988 99122 99032 99088 99097 1003.01 
1850870 98994 99122 99032 99082 99094 1003.01 
1850880 98987 99129 99025 99090 99096 1003.01 
1850890 98989 99122 99029 99090 99095 1003.01 
1850900 98988 99120 99030 99081 99095 1003.01 
1850910 98991 99132 99025 99089 99097 1003.01 
1850920 98994 99123 99031 99085 99097 1003.01 
1850930 98989 99121 99029 99086 99094 1003.01 
1850940 98990 99132 99030 99094 99092 1003.01 
1850950 98990 99127 99022 99092 99092 1002.00 
1850960 98990 99129 99034 99089 99095 1003.01 
1850970 98988 99127 99027 99080 99097 1003.01 
1850980 98987 99122 99025 99086 99095 1003.01 
1850990 98993 99120 99024 99092 99092 1003.01 
1851000 98990 99125 99024 99089 99094 1003.01 
1851010 98987 99129 99019 99081 99093 1003.01 
1851020 98986 99127 99029 99093 99096 1003.01 
1851030 98979 99125 99026 99079 99088 1003.01 
1851040 98982 99129 99032 99086 99091 1003.01 
1851050 98994 99124 99026 99090 99093 1003.01 
1851060 98982 99125 99029 99084 99096 1003.01 
1851070 98983 99123 99033 99081 99089 1003.01 
1851080 98993 99125 99024 99094 99096 1003.01 
1851090 98993 99124 99031 99095 99096 1003.01 
1851100 98995 99117 99025 99083 99094 1003.01 
1851110 98988 99131 99022 99089 99097 1003.01 
1851120 98989 99123 99025 99085 99088 1003.01 
1851130 98993 99121 99029 99086 99095 1003.01 
1851140 98994 99124 99027 99089 99095 1003.01 
1851150 98990 99122 99028 99082 99095 1003.01 
1851160 98988 99127 99028 99087 99095 1003.01 
1851170 98990 99124 99024 99090 99099 1003.01 
1851180 98989 99122 99022 99082 99094 1003.01 
1851190 98990 99123 99031 99086 99093 1003.01 
1851200 98992 99123 99026 99083 99091 1003.01 
1851210 98989 99128 99025 99086 99093 1003.01 
1851220 98995 99132 99028 99081 99098 1003.01 
1851230 98989 99124 99024 99086 99100 1003.01 
1851240 98988 99118 99030 99086 99102 1003.01 
1851250 98993 99127 99024 99079 99095 1003.01 
1851260 98995 99135 99028 99083 99102 1003.01 
1851270 98989 99123 99026 99078 99097 1003.01 
1851280 98989 99121 99031 99078 99089 1003.01 
1851290 98990 99129 99029 99087 99096 1003.01 
1851300 98993 99124 99032 99080 99092 1003.01 
1851310 98983 99122 99033 99082 99092 1003.01 
1851320 98984 99123 99029 99083 99093 1003.01 
1851330 98980 99120 99029 99080 99091 1003.01 
1851340 98995 99126 99028 99085 99091 1003.01 
1851350 98981 99130 99020 99086 99088 1003.01 
1851360 98983 99121 99026 99088 99093 1003.01 
1851370 98993 99123 99030 99079 99098 1003.01 
1851380 98988 99121 99022 99086 99092 1003.01 
1851390 98985 99126 99021 99086 99099 1003.01 
1851400 98989 99124 99033 99093 99092 1003.01 
1851410 98988 99123 99017 99087 99095 1003.01 
1851420 98988 99124 99030 99088 99095 1003.01 
1851430 98989 99125 99029 99090 99096 1003.01 
1851440 98996 99129 99022 99080 99101 1003.01 
1851450 98988 99124 99032 99082 99091 1003.01 
1851460 98987 99122 99031 99086 99095 1003.01 
1851470 98995 99125 99022 99086 99100 1003.01 
1851480 98996 99128 99024 99088 99096 1003.01 
1851490 98994 99123 99027 99086 99098 1003.01 
1851500 98983 99124 99026 99085 99093 1003.01 
1851510 98986 99115 99030 99094 99093 1003.01 
1851520 98995 99124 99036 99082 99088 1003.01 
1851530 98995 99127 99030 99093 99095 1003.01 
1851540 98994 99129 99028 99084 99099 1003.01 
1851550 98991 99131 99030 99089 99090 1003.01 
1851560 98994 99125 99030 99085 99090 1003.01 
1851570 98996 99124 99028 99085 99100 1003.01 
1851580 98986 99129 99026 99084 99100 1003.01 
1851590 98989 99121 99026 99088 99092 1003.01 
1851600 98991 99129 99022 99085 99087 1003.01 
1851610 98993 99115 99028 99077 99096 1003.01 
1851620 98991 99130 99028 99087 99101 1003.01 
1851630 98989 99126 99025 99081 99093 1003.01 
1851640 98986 99116 99030 99085 99102 1003.01 
1851650 98991 99120 99024 99093 99094 1003.01 
1851660 98983 99133 99031 99079 99099 1003.01 
1851670 98982 99125 99030 99089 99098 1003.01 
1851680 98988 99126 99026 99089 99095 1003.01 
1851690 98992 99129 99026 99088 99094 1003.01 
1851700 98982 99121 99025 99082 99088 1003.01 
1851710 98992 99134 99019 99084 99094 1003.01 
1851720 98995 99124 99025 99089 99096 1003.01 
1851730 98996 99127 99027 99084 99090 1003.01 
1851740 98992 99129 99029 99085 99091 1003.01 
1851750 98992 99127 99030 99088 99096 1003.01 
1851760 98986 99123 99030 99082 99104 1004.02 
1851770 98991 99128 99025 99081 99095 1003.01 
1851780 98998 99123 99018 99078 99096 1003.01 
1851790 98988 99124 99030 99087 99099 1003.01 
1851800 98995 99119 99023 99093 99091 1003.01 
1851810 98988 99126 99021 99094 99103 1003.01 
1851820 98987 99127 99030 99087 99099 1003.01 
1851830 98989 99128 99021 99085 99099 1003.01 
1851840 98986 99122 99031 99082 99094 1003.01 
1851850 98985 99119 99022 99079 99096 1003.01 
1851860 98989 99127 99024 99086 99092 1004.02 
1851870 98989 99128 99023 99086 99095 1003.01 
1851880 98992 99127 99031 99087 99096 1003.01 
1851890 98982 99130 99033 99089 99099 1003.01 
1851900 98986 99124 99027 99085 99095 1003.01 
1851910 98991 99126 99029 99084 99091 1003.01 
1851920 98986 99126 99027 99085 99095 1003.01 
1851930 98992 99129 99025 99088 99090 1003.01 
1851940 98982 99124 99032 99075 99096 1003.01 
1851950 98988 99136 99030 99092 99090 1003.01 
1851960 98989 99124 99029 99084 99092 1002.00 
1851970 98994 99126 99028 99074 99091 1003.01 
1851980 98985 99128 99035 99092 99100 1003.01 
1851990 98992 99117 99031 99079 99092 1003.01 
1852000 98986 99127 99025 99085 99096 1003.01 
1852010 98991 99123 99031 99088 99094 1003.01 
1852020 98991 99123 99027 99087 99099 1003.01 
1852030 98992 99130 99023 99087 99086 1003.01 
1852040 98987 99122 99024 99086 99099 1003.01 
1852050 98996 99128 99025 99086 99098 1003.01 
1852060 98996 99127 99027 99084 99095 1003.01 
1852070 98988 99124 99030 99084 99096 1003.01 
1852080 98990 99122 99027 99084 99095 1003.01 
1852090 98988 99127 99029 99088 99094 1003.01 
1852100 98996 99123 99032 99078 99100 1003.01 
1852110 98991 99122 99032 99080 99092 1003.01 
1852120 98991 99126 99028 99089 99095 1003.01 
1852130 98988 99123 99029 99089 99093 1003.01 
1852140 98988 99129 99029 99087 99094 1003.01 
1852150 98992 99125 99027 99088 99096 1003.01 
1852160 98992 99123 99027 99087 99094 1003.01 
1852170 98987 99128 99027 99079 99098 1003.01 
1852180 98989 99127 99031 99082 99099 1003.01 
1852190 98991 99133 99029 99090 99099 1003.01 
1852200 98988 99128 99020 99087 99086 1003.01 
1852210 98992 99124 99023 99082 99100 1003.01 
1852220 98991 99127 99029 99087 99098 1003.01 
1852230 98987 99124 99023 99088 99094 1003.01 
1852240 98986 99123 99028 99081 99095 1003.01 
1852250 98988 99126 99022 99086 99088 1003.01 
1852260 98987 99123 99030 99085 99095 1003.01 
1852270 98994 99123 99023 99089 99094 1003.01 
1852280 98988 99130 99023 99088 99095 1003.01 
1852290 98986 99125 99028 99087 99096 1003.01 
1852300 98991 99122 99028 99086 99094 1003.01 
1852310 98993 99128 99025 99085 99098 1003.01 
1852320 98994 99130 99022 99088 99091 1003.01 
1852330 98985 99128 99029 99087 99098 1003.01 
1852340 98992 99121 99027 99079 99095 1003.01 
1852350 98987 99130 99027 99085 99098 1003.01 
1852360 98990 99125 99027 99081 99090 1003.01 
1852370 98988 99125 99024 99087 99096 1003.01 
1852380 98993 99129 99030 99085 99096 1003.01 
1852390 98994 99129 99023 99094 99095 1003.01 
1852400 98989 99129 99033 99089 99094 1003.01 
1852410 98988 99123 99032 99081 99093 1003.01 
1852420 98993 99129 99032 99088 99100 1003.01 
1852430 98993 99128 99025 99084 99096 1003.01 
1852440 98990 99129 99029 99081 99098 1003.01 
1852450 98986 99122 99029 99082 99101 1003.01 
1852460 98990 99129 99036 99088 99098 1003.01 
1852470 98984 99129 99032 99089 99093 1003.01 
1852480 98986 99120 99025 99084 99100 1003.01 
1852490 98994 99127 99028 99084 99101 1003.01 
1852500 98987 99119 99028 99087 99095 1003.01 
1852510 98988 99126 99029 99090 99097 1003.01 
1852520 98985 99129 99035 99089 99097 1003.01 
1852530 98986 99123 99029 99086 99103 1003.01 
1852540 98990 99128 99024 99091 99091 1003.01 
1852550 98991 99126 99028 99084 99100 1003.01 
1852560 98990 99121 99022 99084 99090 1003.01 
1852570 98985 99129 99034 99084 99099 1003.01 
1852580 98988 99125 99025 99091 99092 1003.01 
1852590 99000 99129 99031 99088 99095 1003.01 
1852600 98997 99120 99024 99086 99096 1003.01 
1852610 98996 99131 99030 99091 99097 1003.01 
1852620 98987 99123 99028 99088 99093 1003.01 
1852630 98996 99127 99027 99085 99092 1003.01 
1852640 98991 99126 99023 99086 99098 1003.01 
1852650 98991 99128 99025 99089 99095 1003.01 
1852660 98987 99128 99030 99087 99100 1003.01 
1852670 98984 99121 99031 99087 99095 1003.01 
1852680 98987 99125 99031 99086 99095 1003.01 
1852690 98990 99119 99027 99080 99098 1003.01 
