$GPRMC,151456.00,A,4955.13769,N,01054.39652,E,12.844,91.83,260923,,,A*64
$GPRMC,151457.00,A,4955.13759,N,01054.40242,E,14.076,91.44,260923,,,A*69
$GPRMC,151458.00,A,4955.13748,N,01054.40892,E,15.661,91.59,260923,,,A*6C
$GPRMC,151459.00,A,4955.13734,N,01054.41638,E,18.045,91.62,260923,,,A*6C
$GPRMC,151500.00,A,4955.13714,N,01054.42485,E,20.329,92.23,260923,,,A*60
$GPRMC,151501.00,A,4955.13687,N,01054.43409,E,22.022,92.68,260923,,,A*6A
$GPRMC,151502.00,A,4955.13658,N,01054.44397,E,23.408,92.68,260923,,,A*61
$GPRMC,151503.00,A,4955.13627,N,01054.45428,E,24.290,92.78,260923,,,A*6B
$GPRMC,151504.00,A,4955.13585,N,01054.46483,E,24.718,93.81,260923,,,A*67
$GPRMC,151505.00,A,4955.13507,N,01054.47545,E,24.972,97.33,260923,,,A*69
$GPRMC,151506.00,A,4955.13373,N,01054.48605,E,25.241,102.23,260923,,,A*51
$GPRMC,151507.00,A,4955.13169,N,01054.49649,E,25.452,108.35,260923,,,A*59
$GPRMC,151508.00,A,4955.12894,N,01054.50658,E,25.510,114.39,260923,,,A*52
$GPRMC,151509.00,A,4955.12554,N,01054.51620,E,25.585,120.33,260923,,,A*5D
$GPRMC,151510.00,A,4955.12161,N,01054.52538,E,25.684,124.85,260923,,,A*55
$GPRMC,151511.00,A,4955.11742,N,01054.53432,E,25.669,126.55,260923,,,A*56
$GPRMC,151512.00,A,4955.11314,N,01054.54315,E,25.644,127.26,260923,,,A*5D
$GPRMC,151513.00,A,4955.10894,N,01054.55204,E,25.673,126.04,260923,,,A*5B
$GPRMC,151514.00,A,4955.10477,N,01054.56101,E,25.722,125.88,260923,,,A*5A
$GPRMC,151515.00,A,4955.10055,N,01054.56997,E,25.785,126.49,260923,,,A*5B
$GPRMC,151516.00,A,4955.09629,N,01054.57877,E,25.461,127.22,260923,,,A*56
$GPRMC,151517.00,A,4955.09211,N,01054.58725,E,24.569,127.71,260923,,,A*51
$GPRMC,151518.00,A,4955.08805,N,01054.59542,E,23.756,127.88,260923,,,A*5D
$GPRMC,151519.00,A,4955.08413,N,01054.60335,E,23.041,127.54,260923,,,A*5B
$GPRMC,151520.00,A,4955.08030,N,01054.61114,E,22.629,127.40,260923,,,A*58
$GPRMC,151521.00,A,4955.07650,N,01054.61894,E,22.727,127.15,260923,,,A*58
$GPRMC,151522.00,A,4955.07277,N,01054.62665,E,22.239,126.92,260923,,,A*5D
$GPRMC,151523.00,A,4955.06914,N,01054.63401,E,21.257,127.81,260923,,,A*5A
$GPRMC,151524.00,A,4955.06548,N,01054.64064,E,19.946,131.73,260923,,,A*52
$GPRMC,151525.00,A,4955.06162,N,01054.64615,E,18.500,139.54,260923,,,A*5D
$GPRMC,151526.00,A,4955.05734,N,01054.65019,E,17.930,151.86,260923,,,A*52
$GPRMC,151527.00,A,4955.05268,N,01054.65256,E,17.586,165.45,260923,,,A*5F
$GPRMC,151528.00,A,4955.04783,N,01054.65322,E,17.544,178.68,260923,,,A*5E
$GPRMC,151529.00,A,4955.04291,N,01054.65224,E,18.045,190.65,260923,,,A*5E
$GPRMC,151530.00,A,4955.03796,N,01054.64960,E,19.130,201.83,260923,,,A*58
$GPRMC,151531.00,A,4955.03305,N,01054.64547,E,20.493,210.72,260923,,,A*56
$GPRMC,151532.00,A,4955.02804,N,01054.64013,E,22.404,216.07,260923,,,A*52
$GPRMC,151533.00,A,4955.02273,N,01054.63409,E,24.224,216.50,260923,,,A*51
$GPRMC,151534.00,A,4955.01712,N,01054.62771,E,25.667,216.52,260923,,,A*5A
$GPRMC,151535.00,A,4955.01127,N,01054.62105,E,26.631,216.41,260923,,,A*5C
$GPRMC,151536.00,A,4955.00540,N,01054.61440,E,26.121,216.39,260923,,,A*55
$GPRMC,151537.00,A,4954.99967,N,01054.60792,E,25.389,216.33,260923,,,A*58
$GPRMC,151538.00,A,4954.99404,N,01054.60185,E,24.519,214.36,260923,,,A*56
$GPRMC,151539.00,A,4954.98871,N,01054.59635,E,22.608,213.60,260923,,,A*5F
$GPRMC,151540.00,A,4954.98393,N,01054.59157,E,19.719,212.68,260923,,,A*55
$GPRMC,151541.00,A,4954.97983,N,01054.58756,E,16.619,212.26,260923,,,A*52
$GPRMC,151542.00,A,4954.97625,N,01054.58428,E,14.369,210.21,260923,,,A*5D
$GPRMC,151543.00,A,4954.97294,N,01054.58178,E,12.883,204.62,260923,,,A*59
$GPRMC,151544.00,A,4954.97018,N,01054.57945,E,10.819,210.63,260923,,,A*54
$GPRMC,151545.00,A,4954.96821,N,01054.57681,E,9.307,225.26,260923,,,A*6A
$GPRMC,151546.00,A,4954.96733,N,01054.57359,E,8.134,253.32,260923,,,A*62
$GPRMC,151547.00,A,4954.96754,N,01054.57065,E,6.953,279.09,260923,,,A*69
$GPRMC,151548.00,A,4954.96862,N,01054.56858,E,6.195,311.40,260923,,,A*6B
$GPRMC,151549.00,A,4954.97036,N,01054.56781,E,6.821,345.36,260923,,,A*6F
$GPRMC,151550.00,A,4954.97268,N,01054.56876,E,9.665,17.88,260923,,,A*59
$GPRMC,151551.00,A,4954.97564,N,01054.57176,E,14.230,35.34,260923,,,A*64
$GPRMC,151552.00,A,4954.97957,N,01054.57635,E,19.230,36.44,260923,,,A*62
$GPRMC,151553.00,A,4954.98475,N,01054.58225,E,24.772,36.34,260923,,,A*61
$GPRMC,151554.00,A,4954.99114,N,01054.58960,E,30.354,36.47,260923,,,A*6E
$GPRMC,151555.00,A,4954.99873,N,01054.59838,E,35.714,36.70,260923,,,A*6B
$GPRMC,151556.00,A,4955.00745,N,01054.60846,E,40.687,36.52,260923,,,A*69
$GPRMC,151557.00,A,4955.01718,N,01054.61962,E,44.854,36.35,260923,,,A*62
$GPRMC,151558.00,A,4955.02776,N,01054.63169,E,48.405,36.26,260923,,,A*61
$GPRMC,151559.00,A,4955.03913,N,01054.64468,E,51.900,36.34,260923,,,A*6C
$GPRMC,151600.00,A,4955.05118,N,01054.65860,E,55.140,36.76,260923,,,A*6D
$GPRMC,151601.00,A,4955.06381,N,01054.67325,E,57.563,36.74,260923,,,A*60
$GPRMC,151602.00,A,4955.07702,N,01054.68851,E,60.135,36.62,260923,,,A*6E
